region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,custcat,etapa_vida,tipo_hogar,indice_experiencia,nivel_economico,categoria_empleo,nivel_establecimiento,estado_residencial,segmento_senior,categoria_valor,antiguedad_servicio,etapa_vida_v2,estructura_familiar,situacion_laboral,indice_valor_unificado,indice_fidelizacion,potencial_crecimiento,estabilidad_familiar,score_cliente,categoria_cliente_refinada,etapa_vida_final,indice_economico_v2,indice_estabilidad_v2,indice_potencial_v2,nivel_estabilidad,nivel_potencial,score_cliente_v2,segmento_final,valor_actual,valor_potencial,perfil_cliente_v2,estructura_familiar_v3,indice_economico_v3,indice_estabilidad_v3,indice_potencial_v3,score_cliente_v3,nivel_economico_v3,nivel_estabilidad_v3,nivel_potencial_v3,valor_actual_v3,valor_potencial_v3,categoria_valor_v3,segmento_final_v3,perfil_cliente_v3,estructura_familiar_v4,income_norm,ed_norm,employ_norm,tenure_norm,address_norm,age_norm,indice_economico_v4,indice_estabilidad_v4,indice_potencial_v4,score_cliente_v4,nivel_economico_v4,nivel_estabilidad_v4,nivel_potencial_v4,valor_actual_v4,valor_potencial_v4,categoria_valor_v4,segmento_v4,perfil_cliente_v4,estructura_familiar_final,income_norm_final,ed_norm_final,employ_norm_final,tenure_norm_final,address_norm_final,age_norm_final,indice_economico_final,indice_estabilidad_final,indice_potencial_final,score_cliente_final,nivel_economico_final,nivel_estabilidad_final,nivel_potencial_final,valor_actual_final,valor_potencial_final,categoria_valor_final,perfil_cliente_final
3,34,51,0,8,50.0,4,14,0.0,0,1,1,Avanzada_Carrera,Individual,0.4242424242424242,Premium,Establecido,Establecido,Establecido,Regular,Alto_Valor,Reciente,Senior,Individual,Experiencia_Media,Muy_Alto,Alto,Alto,Transitorio,0.3434443083830807,Premium,Adulto_Maduro,0.3379856115107914,0.3066451751558134,0.4291744251657498,Establecido,Premium,0.3436871996997919,Valor,23.61111111111111,71.4587212582875,Alto_Potencial,Individual,0.2422995780590717,0.303671779224671,0.4317424242424242,0.3206127023220372,Premium,Consolidado,Superior,18.88888888888889,27.04402356902357,Alto_Valor,Preferente,Alto_Potencial,Individual,0.024713682941531,0.75,0.2978723404255319,0.4647887323943662,0.1454545454545454,0.559322033898305,0.3148282097649186,0.303671779224671,0.4053505535846121,0.3284701063127583,Premium,Consolidado,Superior,0.0201016223925833,0.0282498261573658,Alto_Valor,Alto_Valor,Alto_Potencial,Individual,0.2645161290322581,0.75,0.3684210526315789,0.4647887323943662,0.19753086419753085,0.559322033898305,0.41016129032258064,0.33861204916307464,0.620907547461028,0.44834293305828776,Alto_Valor,Estable,Medio,0.6780554293502954,1.0990651630308217,Valor,Valor
1,48,32,0,2,88.0,3,9,0.0,0,1,4,Inicial_Carrera,Individual,0.6428571428571429,Establecido,Establecido,En_Crecimiento,Establecido,Regular,Premium,Establecido,Adulto_Joven,Individual,Experiencia_Media,Muy_Alto,Medio,Muy_Alto,Transitorio,0.3602520536762079,Premium,Adulto_Joven,0.2716546762589928,0.3195099935525467,0.3993491456834532,Establecido,Establecido,0.3163356970613065,Premium,58.666666666666664,123.14272482014388,Regular,Individual,0.1833333333333333,0.3176320592802463,0.4155952380952381,0.3000164588433243,Establecido,Consolidado,Superior,35.199999999999996,49.82895238095237,Premium,Preferente,Alto_Potencial,Individual,0.0476190476190476,0.5,0.1914893617021276,0.6619718309859155,0.0363636363636363,0.2372881355932203,0.2285714285714286,0.3176320592802463,0.3700192960751071,0.2924852543556914,Establecido,Consolidado,Alto,0.0472837022132796,0.0647795844220624,Premium,Alto_Valor,Elite,Individual,0.5096774193548387,0.5,0.23684210526315788,0.6619718309859155,0.04938271604938271,0.23728813559322035,0.506774193548387,0.3319102398667509,1.2587945670628184,0.6711779218141438,Alto_Valor,Estable,Superior,1.2706042707860064,2.8700340237382456,Premium,Elite
2,42,36,1,8,86.0,2,15,0.0,1,2,2,Media_Carrera,Pareja,0.8333333333333334,Emergente,Establecido,Establecido,Establecido,Regular,Premium,Establecido,Adulto_Joven,Individual,Experiencia_Media,Alto,Alto,Alto,Establecido,0.307538394816062,Plus,Adulto_Joven,0.1909352517985612,0.3553449387491941,0.3481813847167879,Establecido,Establecido,0.2881483531624597,Alto_Valor,50.16666666666667,115.94359908564375,Regular,Individual,0.1074894514767932,0.3529975209088185,0.3785185185185186,0.2747259958905197,Emergente,Consolidado,Alto,20.06666666666667,27.662271604938276,Alto_Valor,Valor,En_Desarrollo,Individual,0.0464135021097046,0.25,0.3191489361702128,0.5774647887323944,0.1454545454545454,0.3050847457627119,0.1278481012658228,0.3529975209088185,0.3034023471379724,0.253018718297451,Emergente,Consolidado,Alto,0.0335027039876389,0.0436675030129572,Alto_Valor,Valor,Valor,Individual,0.4967741935483871,0.25,0.39473684210526316,0.5774647887323944,0.19753086419753085,0.3050847457627119,0.42274193548387096,0.38894562959302276,1.0100980946991134,0.5871200761866467,Alto_Valor,Estable,Superior,0.97955474784189,1.9690011322904537,Alto_Valor,Alto_Potencial
3,67,65,1,30,17.0,1,29,1.0,1,2,3,Avanzada_Carrera,Pareja,0.6170212765957447,Básico,Experimentado,Maduro,Establecido,Senior,Básico,Leal,Senior,Individual,Experiencia_Alta,Bajo,Premium,Bajo,Arraigado,0.3849455329353539,Premium,Senior,0.086115107913669,0.7138082957231893,0.2316440693598967,Premium,Básico,0.3662981753267227,Emergente,15.819444444444445,20.93794917911824,Fidelizado,Individual,0.0033755274261603,0.7134170594164602,0.2369148936170212,0.3219518734800235,Básico,Arraigado,Básico,3.163888888888889,3.913461288416076,Emergente,Preferente,Regular,Individual,0.0048221820373719,0.0,0.6170212765957447,0.9295774647887324,0.5454545454545454,0.7966101694915254,0.0028933092224231,0.7134170594164602,0.1397855304331146,0.3144812535421762,Básico,Arraigado,Básico,0.0044825917530499,0.0051091932189651,Emergente,Alto_Valor,Valor,Individual,0.05161290322580645,0.0,0.7631578947368421,0.9295774647887324,0.7407407407407407,0.7966101694915254,0.03612903225806451,0.8207588611591576,0.21751761008561213,0.36516604572171135,Básico,Arraigado,Básico,0.09959109495683781,0.12125391191765844,Básico,En_Desarrollo
1,17,41,1,7,25.0,2,17,0.0,0,3,3,Media_Carrera,Familia,0.7391304347826086,Emergente,Establecido,Establecido,Establecido,Regular,Básico,Nuevo,Adulto,Pequeña,Experiencia_Alta,Muy_Bajo,Medio,Bajo,Establecido,0.1929987499362212,Estándar,Adulto_Joven,0.1689928057553957,0.2176939608854502,0.3113452652512137,Emergente,Emergente,0.2169437597065811,Básico,5.902777777777778,32.78363163128034,Regular,Pequeña,0.0817510548523206,0.2133903615114283,0.3523913043478261,0.20901688703166,Emergente,Estable,Alto,2.361111111111111,3.193146135265701,Básico,Emergente,En_Desarrollo,Pequeña,0.0096443640747438,0.25,0.3617021276595745,0.2253521126760563,0.1272727272727272,0.3898305084745763,0.1057866184448463,0.2133903615114283,0.2555602802265375,0.1787828480278173,Emergente,Estable,Moderado,0.0027167222745757,0.0034110085803639,Básico,Emergente,En_Desarrollo,Familiar,0.1032258064516129,0.25,0.4473684210526316,0.22535211267605634,0.1728395061728395,0.3898305084745763,0.14725806451612902,0.24875033175008465,0.435438104377353,0.2692343700063807,Básico,En_Proceso,Moderado,0.15810995002271694,0.2269570469438068,Básico,Regular
1,29,38,1,19,46.0,2,6,0.0,0,2,2,Media_Carrera,Pareja,0.3,Emergente,En_Desarrollo,Establecido,Establecido,Regular,Crecimiento,Reciente,Adulto_Joven,Individual,Experiencia_Media,Medio,Alto,Medio,Arraigado,0.2246304658400938,Estándar,Adulto_Joven,0.176546762589928,0.3248248441865463,0.2411632273128865,Establecido,Básico,0.248781288173167,Emergente,18.52777777777778,57.09350845639278,Regular,Individual,0.0906118143459915,0.3214602119486746,0.2460416666666667,0.2180377092031331,Emergente,Consolidado,Básico,7.411111111111111,9.23455324074074,Valor,Emergente,En_Desarrollo,Individual,0.022302591922845,0.25,0.1276595744680851,0.3943661971830985,0.3454545454545454,0.3389830508474576,0.113381555153707,0.3214602119486746,0.1784835578417972,0.2096334184093121,Emergente,Consolidado,Moderado,0.0109942354549236,0.0129565257146688,Valor,Emergente,En_Desarrollo,Individual,0.23870967741935484,0.25,0.15789473684210525,0.39436619718309857,0.4691358024691358,0.3389830508474576,0.24209677419354836,0.3769797472293148,0.4748353140916809,0.3591273767255063,Emergente,Estable,Moderado,0.4160608814175375,0.6136212807266954,Valor,En_Desarrollo
3,66,61,0,26,361.0,1,40,0.0,1,1,2,Avanzada_Carrera,Individual,0.9302325581395348,Emergente,Experimentado,Maduro,Establecido,Regular,Premium,Leal,Senior,Individual,Experiencia_Alta,Muy_Alto,Premium,Alto,Establecido,0.4866771263839992,VIP,Senior,0.2098561151079136,0.7259703417150226,0.3782777861168591,Premium,Establecido,0.4499861399525463,Premium,330.91666666666663,497.55828078818615,Premium_Plus,Individual,0.1485232067510548,0.7255008581469475,0.3143992248062016,0.4002281901561613,Emergente,Arraigado,Moderado,66.18333333333332,86.99132202842375,Premium,Premium,Elite,Individual,0.2121760096443641,0.0,0.851063829787234,0.9154929577464788,0.4727272727272727,0.7288135593220338,0.1273056057866184,0.7255008581469475,0.307769059695222,0.4026763975124708,Emergente,Arraigado,Alto,0.1942456426321643,0.2540284414149596,Premium,Premium,Elite,Individual,1.0,0.0,1.0,0.9154929577464789,0.6419753086419753,0.7288135593220338,0.7,0.8229873065553817,0.8232558139534885,0.7800223014804301,Premium,Arraigado,Alto,1.915492957746479,3.492433671798232,Premium,Elite
2,1,21,0,1,18.0,3,0,0.0,1,1,1,Joven,Individual,0.0,Emergente,Nuevo/Estudiante,Nuevo,Establecido,Regular,Básico,Nuevo,Joven,Individual,Sin_Experiencia,Muy_Bajo,Bajo,Medio,Transitorio,0.1284832134292566,Básico,Joven,0.2464748201438849,0.0128282828282828,0.300601518784972,Básico,Emergente,0.1638415449458615,Básico,0.25,23.410827338129497,Regular,Individual,0.1537974683544303,0.0072727272727272,0.3219444444444444,0.1529579018028385,Emergente,Transitorio,Moderado,0.15,0.1982916666666666,Básico,Base,Regular,Individual,0.0054249547920434,0.5,0.0,0.0,0.0181818181818181,0.0508474576271186,0.203254972875226,0.0072727272727272,0.2143852733811488,0.127088134735411,Emergente,Transitorio,Moderado,0.0,0.0,Básico,Básico,Regular,Individual,0.05806451612903226,0.5,0.0,0.0,0.024691358024691357,0.05084745762711865,0.19064516129032258,0.009876543209876543,0.6567741935483871,0.2672148546395858,Emergente,Nuevo,Medio,0.08709677419354839,0.1442996878251821,Básico,Regular
1,28,33,1,3,14.0,4,1,0.0,0,3,4,Inicial_Carrera,Familia,0.0666666666666666,Establecido,Principiante,Nuevo,Establecido,Regular,Básico,Reciente,Adulto_Joven,Pequeña,Experiencia_Inicial,Bajo,Medio,Medio,Estable,0.2821516403898158,Plus,Adulto_Joven,0.3250359712230216,0.1816290565226735,0.3482573940847323,Emergente,Establecido,0.2723174899152245,Básico,5.444444444444445,18.87560351718625,Regular,Pequeña,0.2271097046413502,0.178186177023456,0.3527777777777778,0.2476868919160155,Establecido,Estable,Alto,4.355555555555556,5.8920987654321,Emergente,Valor,En_Desarrollo,Pequeña,0.0030138637733574,0.75,0.0212765957446808,0.380281690140845,0.0545454545454545,0.2542372881355932,0.3018083182640145,0.178186177023456,0.3154158380305488,0.255080965721098,Establecido,Estable,Alto,0.0020057051167766,0.0026383362770268,Básico,Valor,Valor,Familiar,0.03225806451612903,0.75,0.02631578947368421,0.38028169014084506,0.07407407407407407,0.2542372881355932,0.2475806451612903,0.1870054635807045,0.37145444255800797,0.26354147082710055,Emergente,En_Proceso,Básico,0.07791912766924125,0.10686253380222552,Básico,Regular
1,15,35,1,5,34.0,3,8,0.0,0,2,2,Inicial_Carrera,Pareja,0.4705882352941176,Establecido,En_Desarrollo,En_Crecimiento,Establecido,Regular,Crecimiento,Nuevo,Adulto_Joven,Individual,Experiencia_Media,Bajo,Medio,Medio,Estable,0.20767475381397,Estándar,Adulto_Joven,0.2522302158273381,0.153739522888459,0.3415247801758593,Básico,Establecido,0.2306928515214907,Emergente,7.083333333333334,45.61184252597921,Regular,Individual,0.160548523206751,0.1492794289917454,0.3701470588235294,0.2194839009165325,Establecido,Transitorio,Alto,4.25,5.823125,Emergente,Emergente,En_Desarrollo,Individual,0.0150693188667872,0.5,0.1702127659574468,0.1971830985915492,0.0909090909090909,0.288135593220339,0.2090415913200723,0.1492794289917454,0.3032378412032337,0.2039759763653738,Establecido,Transitorio,Alto,0.0044571224817257,0.0058086906810627,Emergente,Emergente,En_Desarrollo,Individual,0.16129032258064516,0.5,0.21052631578947367,0.19718309859154928,0.12345679012345678,0.288135593220339,0.2629032258064516,0.17036121864389717,0.5700389493658244,0.32265424036736934,Emergente,En_Proceso,Moderado,0.28964107223989094,0.4547477647527092,Emergente,En_Desarrollo
2,12,64,0,13,9.0,2,6,1.0,1,1,3,Avanzada_Carrera,Individual,0.1304347826086956,Básico,En_Desarrollo,En_Crecimiento,Establecido,Senior,Básico,Nuevo,Senior,Individual,Experiencia_Media,Muy_Bajo,Medio,Bajo,Estable,0.1449242308281035,Básico,Senior,0.1632374100719424,0.1867440361057382,0.1970198156634267,Emergente,Básico,0.1793965416037576,Básico,1.5,10.77317834097084,Regular,Individual,0.075,0.182049200424987,0.1974094202898551,0.1491900462357019,Básico,Estable,Básico,0.6000000000000001,0.7184456521739132,Básico,Base,Regular,Individual,0.0,0.25,0.1276595744680851,0.1549295774647887,0.2363636363636363,0.7796610169491526,0.1,0.182049200424987,0.1290247202066166,0.1386246242113181,Básico,Estable,Básico,0.0,0.0,Básico,Básico,Regular,Individual,0.0,0.25,0.15789473684210525,0.15492957746478872,0.32098765432098764,0.7796610169491526,0.075,0.2219458400827316,0.14050343249427918,0.1460820737772398,Básico,En_Proceso,Básico,0.0,0.0,Básico,Regular
3,48,49,0,18,39.0,2,5,0.0,1,1,4,Media_Carrera,Individual,0.1612903225806451,Emergente,En_Desarrollo,Establecido,Establecido,Regular,Crecimiento,Establecido,Adulto,Individual,Experiencia_Inicial,Alto,Alto,Bajo,Estable,0.2999908158579519,Plus,Adulto_Maduro,0.1740287769784173,0.4188523533204384,0.2115608941418294,Establecido,Básico,0.2794646309479082,Emergente,26.0,47.25087487153135,Regular,Individual,0.0876582278481012,0.416974419048138,0.2075806451612903,0.2388956199620708,Emergente,Consolidado,Básico,10.4,12.55883870967742,Valor,Valor,En_Desarrollo,Individual,0.0180831826401446,0.25,0.1063829787234042,0.6619718309859155,0.3272727272727272,0.5254237288135594,0.1108499095840868,0.416974419048138,0.1455848850743518,0.2402467084677603,Emergente,Consolidado,Básico,0.0149631969029366,0.0171416122043955,Valor,Valor,Valor,Individual,0.1935483870967742,0.25,0.13157894736842105,0.6619718309859155,0.4444444444444444,0.5254237288135594,0.2104838709677419,0.46888229964582817,0.29743140369133025,0.3270075808221486,Emergente,Consolidado,Básico,0.4020899591094957,0.5216841400576225,Emergente,En_Desarrollo
2,59,25,1,4,18.0,3,2,0.0,0,4,1,Joven,Familia,0.2857142857142857,Emergente,Principiante,En_Crecimiento,Establecido,Regular,Básico,Leal,Joven,Pequeña,Experiencia_Inicial,Bajo,Alto,Medio,Establecido,0.3744051992448594,Premium,Joven,0.2464748201438849,0.3653793251665592,0.3011618705035971,Establecido,Emergente,0.3049740322248971,Emergente,14.75,23.42091366906475,Regular,Mediana,0.1537974683544303,0.3643621107690631,0.3453571428571428,0.2849629955503655,Emergente,Consolidado,Moderado,8.85,11.906410714285714,Valor,Valor,En_Desarrollo,Pequeña,0.0054249547920434,0.5,0.0425531914893617,0.8169014084507042,0.0727272727272727,0.1186440677966101,0.203254972875226,0.3643621107690631,0.2488493482687358,0.2768167031114629,Emergente,Consolidado,Moderado,0.0066474798156024,0.0083017008353447,Emergente,Valor,Valor,Familiar,0.05806451612903226,0.5,0.05263157894736842,0.8169014084507042,0.09876543209876543,0.11864406779661017,0.19064516129032258,0.37679305200926155,0.4844821731748727,0.34394802660731627,Emergente,Estable,Moderado,0.15824625170377105,0.23491373962599196,Básico,En_Desarrollo
3,8,26,1,1,25.0,4,1,0.0,0,2,1,Inicial_Carrera,Pareja,0.125,Establecido,Principiante,Nuevo,Establecido,Regular,Básico,Nuevo,Joven,Individual,Experiencia_Inicial,Muy_Bajo,Bajo,Alto,Transitorio,0.2014561967447319,Estándar,Joven,0.3289928057553957,0.0559724908661078,0.3726571050851627,Básico,Establecido,0.2285175396656339,Emergente,2.7777777777777777,34.316427627129066,Regular,Individual,0.2317510548523206,0.0509646661399733,0.3814583333333334,0.2133880023473028,Establecido,Transitorio,Alto,2.2222222222222223,3.069907407407408,Básico,Emergente,En_Desarrollo,Individual,0.0096443640747438,0.75,0.0212765957446808,0.0985915492957746,0.0181818181818181,0.135593220338983,0.3057866184448463,0.0509646661399733,0.334436749780661,0.20958786379006,Establecido,Transitorio,Alto,0.0016639923931776,0.0022204926008117,Básico,Emergente,En_Desarrollo,Individual,0.1032258064516129,0.75,0.02631578947368421,0.09859154929577464,0.024691358024691357,0.13559322033898305,0.297258064516129,0.05457632082292325,0.6433319185059424,0.31614161042045097,Valor,Nuevo,Medio,0.19845524761472058,0.3261278428002706,Emergente,En_Desarrollo
1,45,52,0,15,46.0,5,8,0.0,1,1,2,Avanzada_Carrera,Individual,0.2352941176470588,Premium,En_Desarrollo,Establecido,Establecido,Regular,Alto_Valor,Establecido,Senior,Individual,Experiencia_Media,Muy_Alto,Alto,Alto,Estable,0.4155524516556967,VIP,Adulto_Maduro,0.416546762589928,0.3931334622823984,0.4687662562257886,Establecido,Premium,0.4176253411940883,Alto_Valor,28.75,67.56324778638627,Premium_Plus,Individual,0.3156118143459915,0.3910207862260604,0.4650735294117647,0.3868434690237475,Premium,Consolidado,Superior,28.75,42.12086397058824,Alto_Valor,Premium,Alto_Potencial,Individual,0.022302591922845,1.0,0.1702127659574468,0.6197183098591549,0.2727272727272727,0.576271186440678,0.413381555153707,0.3910207862260604,0.4635301204931583,0.4144669606505386,Premium,Consolidado,Superior,0.0276426491438079,0.0404558496321874,Alto_Valor,Premium,Alto_Potencial,Individual,0.23870967741935484,1.0,0.21052631578947367,0.6197183098591549,0.37037037037037035,0.576271186440678,0.46709677419354834,0.43814073524970487,0.6387576151003695,0.5084604128352495,Alto_Valor,Consolidado,Medio,0.773284870513403,1.2672264701957423,Alto_Valor,Fidelizado
1,25,39,1,8,94.0,4,11,0.0,1,4,2,Media_Carrera,Familia,0.5238095238095238,Premium,Establecido,Establecido,Establecido,Regular,Premium,Reciente,Adulto_Joven,Pequeña,Experiencia_Media,Medio,Medio,Muy_Alto,Arraigado,0.3101128884126741,Plus,Adulto_Joven,0.3538129496402878,0.2438792177090049,0.4617526118964968,Emergente,Premium,0.3314273893190165,Alto_Valor,32.638888888888886,137.4047455182707,Alto_Potencial,Mediana,0.2608649789029535,0.2402015964257499,0.4604761904761905,0.3135161585079034,Premium,Estable,Superior,26.11111111111111,38.134656084656086,Alto_Valor,Preferente,Alto_Potencial,Pequeña,0.0512356841470765,0.75,0.2340425531914893,0.3380281690140845,0.1454545454545454,0.3559322033898305,0.3307414104882459,0.2402015964257499,0.4476157722502075,0.3179003572156398,Premium,Estable,Superior,0.0303084328757354,0.0438749654631013,Alto_Valor,Alto_Valor,Alto_Potencial,Familiar,0.5483870967741935,0.75,0.2894736842105263,0.3380281690140845,0.19753086419753085,0.3559322033898305,0.6088709677419354,0.27211835012675145,1.0789392836931038,0.6320280463619714,Premium,Estable,Superior,1.2840754202635165,2.669514834410556,Premium,Alto_Potencial
1,21,44,1,4,26.0,3,2,0.0,0,2,4,Media_Carrera,Pareja,0.0769230769230769,Establecido,Principiante,Nuevo,Establecido,Regular,Básico,Reciente,Adulto,Individual,Experiencia_Inicial,Bajo,Bajo,Medio,Estable,0.2179903311393438,Estándar,Adulto_Joven,0.2493525179856115,0.1542682140554481,0.2715739075406341,Básico,Emergente,0.2157630743245507,Básico,7.583333333333334,33.06092159605649,Regular,Individual,0.1571729957805907,0.1502776037268096,0.2683653846153846,0.1881173252122054,Establecido,Transitorio,Moderado,4.55,5.7710625,Emergente,Emergente,En_Desarrollo,Individual,0.0102471368294153,0.5,0.0425531914893617,0.2816901408450704,0.0727272727272727,0.4406779661016949,0.2061482820976492,0.1502776037268096,0.2233216328761338,0.1872346809050103,Establecido,Transitorio,Moderado,0.004329776125105,0.0052967087993516,Emergente,Emergente,En_Desarrollo,Individual,0.10967741935483871,0.5,0.05263157894736842,0.28169014084507044,0.09876543209876543,0.4406779661016949,0.22677419354838707,0.16270854496700804,0.3234399895520439,0.23335095534600142,Emergente,En_Proceso,Básico,0.21085870059064063,0.279058836506635,Básico,Regular
2,17,68,1,1,335.0,1,35,0.0,1,3,4,Senior,Familia,0.7,Emergente,Experimentado,En_Crecimiento,Establecido,Senior,Premium,Nuevo,Senior_Avanzado,Pequeña,Experiencia_Alta,Medio,Bajo,Alto,Transitorio,0.2656371498545844,Plus,Senior,0.2005035971223021,0.2506533419299376,0.3160117788122443,Emergente,Emergente,0.2436651313833448,Alto_Valor,79.09722222222221,440.8639459021018,Regular,Pequeña,0.1375527426160337,0.2463497425559157,0.257,0.2114658698101823,Emergente,Estable,Básico,15.819444444444445,19.885041666666663,Alto_Valor,Emergente,En_Desarrollo,Pequeña,0.1965039180229053,0.0,0.7446808510638298,0.2253521126760563,0.0181818181818181,0.847457627118644,0.1179023508137432,0.2463497425559157,0.2401561092646468,0.1937320592007929,Emergente,Estable,Moderado,0.0442825730755843,0.054917303533644,Alto_Valor,Emergente,En_Desarrollo,Familiar,1.0,0.0,0.9210526315789473,0.22535211267605634,0.024691358024691357,0.847457627118644,0.7,0.2842279145960886,0.6893684210526316,0.5512902964244204,Premium,Estable,Medio,1.2253521126760563,2.0700711638250557,Alto_Valor,Valor
