region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,custcat,income_log,age_scaled,tenure_scaled,employ_scaled,retire_scaled
2,39,44,1,14,418.0,4,18,0.0,0,2,4,6.037870919922137,0.18450455890496673,0.16272326346702048,0.6959381614656966,-0.2220764357981978
2,72,53,0,12,152.0,2,32,0.0,1,1,4,5.030437921392435,0.9014911867740076,1.708453745450809,2.0852343628801773,-0.2220764357981978
2,4,39,0,11,38.0,4,1,0.0,0,2,4,3.6635616461296463,-0.21382134546672266,-1.4766878537885129,-0.9910643688233156,-0.2220764357981978
2,54,50,1,5,151.0,4,20,0.0,0,3,3,5.0238805208462765,0.6624956441509939,0.8653280280051062,0.894409047382051,-0.2220764357981978
1,34,40,1,21,23.0,4,9,0.0,1,3,4,3.1780538303479458,-0.13415616459238477,-0.0714783247123414,-0.1971808251578981,-0.2220764357981978
1,20,25,1,4,33.0,4,0,0.0,1,3,1,3.5263605246161616,-1.3291338777074528,-0.7272427716145548,-1.0902998117814928,-0.2220764357981978
3,14,49,0,4,26.0,1,8,0.0,0,1,1,3.295836866004329,0.5828304632766561,-1.008284677429789,-0.2964162681160753,-0.2220764357981978
1,61,59,0,26,89.0,1,40,1.0,1,1,3,4.499809670330265,1.3794822720200348,1.1932102514562128,2.8791179065455945,4.502954113099627
2,4,24,0,2,25.0,4,0,0.0,0,1,1,3.258096538021482,-1.4087990585817909,-1.4766878537885129,-1.0902998117814928,-0.2220764357981978
3,16,48,0,25,59.0,2,13,0.0,0,2,3,4.0943445622221,0.5031652824023182,-0.9146040421580443,0.19976094667481067,-0.2220764357981978
1,13,41,0,9,55.0,2,12,0.0,1,3,1,4.02535169073515,-0.054490983718046906,-1.0551249950656614,0.10052550371663348,-0.2220764357981978
2,53,37,1,18,25.0,3,6,0.0,1,2,2,3.258096538021482,-0.3731517072153984,0.8184877103692338,-0.49488715403242967,-0.2220764357981978
2,58,36,1,13,39.0,2,8,0.0,1,7,4,3.6888794541139363,-0.4528168880897363,1.0526892985485956,-0.2964162681160753,-0.2220764357981978
2,25,38,1,19,56.0,1,19,0.0,1,2,3,4.04305126783455,-0.29348652634106054,-0.4930411834351928,0.7951736044238739,-0.2220764357981978
1,71,61,1,19,155.0,3,30,0.0,0,2,3,5.049856007249537,1.5388126337687107,1.6616134278149366,1.8867634769638226,-0.2220764357981978
1,22,33,1,13,119.0,5,0,0.0,1,4,4,4.787491742782046,-0.6918124307127499,-0.63356213634281,-1.0902998117814928,-0.2220764357981978
1,46,48,1,15,64.0,3,20,0.0,0,2,3,4.174387269895637,0.5031652824023182,0.49060548691812716,0.894409047382051,-0.2220764357981978
3,66,50,1,2,333.0,5,24,0.0,0,2,2,5.811140992976701,0.6624956441509939,1.4274118396355748,1.2913508192147598,-0.2220764357981978
1,69,58,1,29,26.0,2,7,0.0,1,3,4,3.295836866004329,1.299817091145697,1.5679327925431918,-0.39565171107425245,-0.2220764357981978
2,38,49,1,3,33.0,4,11,0.0,0,4,2,3.5263605246161616,0.5828304632766561,0.11588294583114811,0.0012900607584562936,-0.2220764357981978
3,16,35,0,7,46.0,3,3,0.0,0,1,1,3.8501476017100584,-0.5324820689640741,-0.9146040421580443,-0.7925934829069612,-0.2220764357981978
3,44,39,1,8,41.0,2,8,0.0,0,4,4,3.7376696182833684,-0.21382134546672266,0.39692485164638236,-0.2964162681160753,-0.2220764357981978
1,50,50,0,24,31.0,1,8,0.0,0,1,3,3.4657359027997265,0.6624956441509939,0.6779667574616166,-0.2964162681160753,-0.2220764357981978
3,10,23,0,1,29.0,4,0,0.0,1,1,4,3.4011973816621555,-1.4884642394561287,-1.1956459479732786,-1.0902998117814928,-0.2220764357981978
2,7,41,0,6,94.0,2,16,0.0,0,1,4,4.553876891600541,-0.054490983718046906,-1.3361669008808956,0.4974672755493422,-0.2220764357981978
3,71,48,0,25,288.0,3,19,0.0,0,1,1,5.666426688112432,0.5031652824023182,1.6616134278149366,0.7951736044238739,-0.2220764357981978
3,16,39,1,5,31.0,1,4,0.0,1,5,1,3.4657359027997265,-0.21382134546672266,-0.9146040421580443,-0.693358039948784,-0.2220764357981978
3,6,20,0,0,25.0,2,0,0.0,1,2,3,3.258096538021482,-1.7274597820791422,-1.383007218516768,-1.0902998117814928,-0.2220764357981978
2,46,55,0,24,269.0,2,35,0.0,0,1,3,5.598421958998375,1.0608215485226833,0.49060548691812716,2.3829406917547087,-0.2220764357981978
3,51,49,1,13,203.0,3,27,0.0,0,4,3,5.318119993844216,0.5828304632766561,0.724807075097489,1.5890571480892912,-0.2220764357981978
3,5,34,0,12,22.0,2,2,0.0,0,2,1,3.1354942159291497,-0.6121472498384121,-1.4298475361526404,-0.8918289258651384,-0.2220764357981978
2,49,54,1,23,25.0,2,1,0.0,1,4,1,3.258096538021482,0.9811563676483455,0.6311264398257442,-0.9910643688233156,-0.2220764357981978
3,49,51,1,14,222.0,5,16,0.0,0,2,2,5.407171771460119,0.7421608250253319,0.6311264398257442,0.4974672755493422,-0.2220764357981978
1,26,30,1,4,76.0,3,7,0.0,0,2,1,4.343805421853684,-0.9308079733357635,-0.44620086579932045,-0.39565171107425245,-0.2220764357981978
3,22,39,0,4,55.0,2,17,0.0,1,1,4,4.02535169073515,-0.21382134546672266,-0.63356213634281,0.5967027185075194,-0.2220764357981978
3,51,45,1,4,46.0,3,6,0.0,0,2,4,3.8501476017100584,0.2641697397793046,0.724807075097489,-0.49488715403242967,-0.2220764357981978
1,19,27,1,7,56.0,4,1,0.0,0,4,4,4.04305126783455,-1.1698035159587772,-0.7740830892504271,-0.9910643688233156,-0.2220764357981978
1,9,36,0,1,79.0,3,11,0.0,1,5,3,4.382026634673881,-0.4528168880897363,-1.2424862656091509,0.0012900607584562936,-0.2220764357981978
3,15,25,1,0,51.0,3,2,0.0,1,2,1,3.9512437185814275,-1.3291338777074528,-0.9614443597939166,-0.8918289258651384,-0.2220764357981978
2,57,63,0,19,61.0,1,27,0.0,0,1,3,4.127134385045092,1.6981429955173863,1.0058489809127233,1.5890571480892912,-0.2220764357981978
3,48,45,0,15,41.0,1,10,0.0,1,2,1,3.7376696182833684,0.2641697397793046,0.5842861221898719,-0.09794538219972089,-0.2220764357981978
2,9,53,1,20,50.0,2,13,0.0,1,2,1,3.9318256327243257,0.9014911867740076,-1.2424862656091509,0.19976094667481067,-0.2220764357981978
1,61,52,0,21,82.0,1,18,0.0,0,1,3,4.418840607796598,0.8218260058996697,1.1932102514562128,0.6959381614656966,-0.2220764357981978
3,72,53,0,34,108.0,1,23,0.0,0,1,3,4.6913478822291435,0.9014911867740076,1.708453745450809,1.1921153762565826,-0.2220764357981978
3,57,60,0,20,14.0,2,27,1.0,1,1,3,2.70805020110221,1.4591474528943726,1.0058489809127233,1.5890571480892912,4.502954113099627
2,57,51,0,10,46.0,1,13,0.0,0,1,2,3.8501476017100584,0.7421608250253319,1.0058489809127233,0.19976094667481067,-0.2220764357981978
1,37,60,1,0,46.0,1,20,0.0,0,3,3,3.8501476017100584,1.4591474528943726,0.06904262819527573,0.894409047382051,-0.2220764357981978
3,45,51,0,13,146.0,4,16,0.0,0,2,1,4.990432586778736,0.7421608250253319,0.44376516928225473,0.4974672755493422,-0.2220764357981978
3,45,39,1,15,36.0,1,11,0.0,1,5,1,3.6109179126442243,-0.21382134546672266,0.44376516928225473,0.0012900607584562936,-0.2220764357981978
2,55,44,0,24,83.0,1,23,0.0,1,1,3,4.430816798843313,0.18450455890496673,0.9121683456409786,1.1921153762565826,-0.2220764357981978
2,24,27,0,2,17.0,3,3,0.0,0,5,2,2.8903717578961645,-1.1698035159587772,-0.5398815010710653,-0.7925934829069612,-0.2220764357981978
3,1,20,0,1,18.0,3,0,0.0,0,1,1,2.9444389791664403,-1.7274597820791422,-1.6172088066961299,-1.0902998117814928,-0.2220764357981978
2,34,23,1,3,24.0,1,7,0.0,1,4,3,3.2188758248682006,-1.4884642394561287,-0.0714783247123414,-0.39565171107425245,-0.2220764357981978
3,14,37,1,5,48.0,3,1,0.0,1,4,1,3.8918202981106265,-0.3731517072153984,-1.008284677429789,-0.9910643688233156,-0.2220764357981978
3,6,32,0,10,47.0,1,10,0.0,0,1,3,3.871201010907891,-0.7714776115870878,-1.383007218516768,-0.09794538219972089,-0.2220764357981978
3,24,30,0,0,25.0,4,5,0.0,0,2,4,3.258096538021482,-0.9308079733357635,-0.5398815010710653,-0.5941225969906069,-0.2220764357981978
2,3,26,1,6,59.0,4,0,0.0,1,3,4,4.0943445622221,-1.249468696833115,-1.5235281714243851,-1.0902998117814928,-0.2220764357981978
1,4,30,0,1,45.0,4,6,0.0,0,3,4,3.828641396489095,-0.9308079733357635,-1.4766878537885129,-0.49488715403242967,-0.2220764357981978
1,72,40,1,19,163.0,4,15,0.0,0,2,2,5.099866427824199,-0.13415616459238477,1.708453745450809,0.39823183259116507,-0.2220764357981978
1,44,56,0,4,63.0,2,6,0.0,1,1,3,4.1588830833596715,1.1404867293970211,0.39692485164638236,-0.49488715403242967,-0.2220764357981978
1,50,43,0,6,27.0,3,4,0.0,0,1,3,3.332204510175204,0.10483937803062884,0.6779667574616166,-0.693358039948784,-0.2220764357981978
2,61,50,1,16,190.0,2,22,0.0,1,2,2,5.25227342804663,0.6624956441509939,1.1932102514562128,1.0928799332984054,-0.2220764357981978
1,34,52,1,2,106.0,2,19,0.0,0,2,3,4.672828834461906,0.8218260058996697,-0.0714783247123414,0.7951736044238739,-0.2220764357981978
3,26,54,1,30,26.0,3,1,0.0,1,2,4,3.295836866004329,0.9811563676483455,-0.44620086579932045,-0.9910643688233156,-0.2220764357981978
1,15,46,1,17,63.0,5,1,0.0,0,2,4,4.1588830833596715,0.34383492065364246,-0.9614443597939166,-0.9910643688233156,-0.2220764357981978
3,10,39,0,0,27.0,3,0,0.0,1,3,1,3.332204510175204,-0.21382134546672266,-1.1956459479732786,-1.0902998117814928,-0.2220764357981978
1,7,34,0,2,22.0,5,5,0.0,1,1,1,3.1354942159291497,-0.6121472498384121,-1.3361669008808956,-0.5941225969906069,-0.2220764357981978
3,67,59,0,40,944.0,5,33,0.0,1,1,4,6.851184927493743,1.3794822720200348,1.474252157271447,2.1844698058383543,-0.2220764357981978
3,70,49,0,18,87.0,2,22,0.0,1,1,3,4.477336814478207,0.5828304632766561,1.6147731101790643,1.0928799332984054,-0.2220764357981978
3,50,36,1,7,39.0,3,3,0.0,1,3,2,3.6888794541139363,-0.4528168880897363,0.6779667574616166,-0.7925934829069612,-0.2220764357981978
